date,holiday_name,holiday,shutdown,mini_shutdown,warehouse_limited,shops_closed,winter_school_holidays,school_holidays,blackout,mov_change,frankfurt_shutdown,precipitation,snow,warehouse,orders
2022-04-26,none,0,0,0,0,0,0,0,0,0.0,0,0.32,0.0,Prague_1,8066.0
2020-01-24,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2020-03-06,none,0,0,0,0,0,0,0,0,0.0,0,0.5,0.0,Prague_1,-1.0
2020-09-21,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2019-11-09,none,0,0,0,0,0,0,0,0,0.0,0,0.9,0.0,Prague_1,-1.0
2022-04-03,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,8688.0
2020-01-21,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2021-10-19,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,7832.0
2021-06-24,none,0,0,0,0,0,0,0,0,0.0,0,2.8,0.0,Prague_1,6976.0
2019-06-04,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2022-05-28,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,7612.0
2022-08-01,none,0,0,0,0,0,0,0,0,0.0,0,2.76,0.0,Prague_1,7998.0
2021-12-03,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,10195.0
2022-08-07,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,7228.0
2024-02-24,none,0,0,0,0,0,1,0,0,0.0,0,0.5,0.0,Prague_1,9888.0
2024-02-22,none,0,0,0,0,0,1,0,0,0.0,0,2.9,0.0,Prague_1,9578.0
2020-12-09,none,0,0,0,0,0,0,0,0,0.0,0,0.5,0.0,Prague_1,6910.0
2020-11-24,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2021-06-08,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,7504.0
2021-07-26,none,0,0,0,0,0,0,0,0,0.0,0,0.7,0.0,Prague_1,6697.0
2019-05-04,none,0,0,0,0,0,0,0,0,0.0,0,1.5,0.0,Prague_1,-1.0
2021-11-28,none,0,0,0,0,0,0,0,0,0.0,0,2.4,0.0,Prague_1,9860.0
2019-11-03,none,0,0,0,0,0,0,0,0,0.0,0,3.3,0.0,Prague_1,-1.0
2024-01-30,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,9812.0
2019-12-05,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2024-01-08,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,9678.0
2020-06-08,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2021-01-22,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,8491.0
2019-04-09,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2022-02-07,none,0,0,0,0,0,1,0,0,0.0,0,3.61,1.15,Prague_1,9306.0
2022-03-06,none,0,0,0,0,0,1,0,0,0.0,0,0.0,0.0,Prague_1,9004.0
2023-12-28,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,10106.0
2021-08-25,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,6278.0
2021-09-03,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,7639.0
2022-08-30,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,7742.0
2021-09-02,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,7075.0
2023-08-27,none,0,0,0,0,0,0,0,0,0.0,0,4.7,0.0,Prague_1,8714.0
2020-09-06,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2019-09-09,none,0,0,0,0,0,0,0,0,0.0,0,0.8,0.0,Prague_1,-1.0
2022-09-07,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,7804.0
2021-12-19,none,0,0,0,0,0,0,0,0,0.0,0,1.0,0.0,Prague_1,9018.0
2021-12-22,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,11041.0
2019-12-18,none,0,0,0,1,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2023-01-07,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Prague_1,8818.0
2023-06-25,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Prague_1,8164.0
2022-10-24,none,0,0,0,0,0,0,0,0,1.0,0,2.2,0.0,Prague_1,8143.0
2022-09-28,Den ceske statnosti,1,0,0,0,1,0,0,0,0.0,0,4.1,0.0,Prague_1,10492.0
2020-10-28,Den vzniku samostatneho ceskoslovenskeho statu,1,0,0,0,1,0,0,0,0.0,0,0.6,0.0,Prague_1,-1.0
2023-01-31,none,0,0,0,0,0,0,0,0,1.0,0,0.5,0.0,Prague_1,8464.0
2023-02-24,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Prague_1,10213.0
2023-06-18,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Prague_1,8370.0
2022-12-02,none,0,0,0,0,0,0,0,0,1.0,0,2.6,1.0,Prague_1,10177.0
2023-04-22,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Prague_1,8196.0
2023-06-29,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Prague_1,8504.0
2023-05-24,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Prague_1,8374.0
2023-03-25,none,0,0,0,0,0,0,0,0,1.0,0,0.3,0.0,Prague_1,8590.0
2023-05-21,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Prague_1,8578.0
2023-12-12,none,0,0,0,0,0,0,0,0,0.0,0,0.3,0.0,Prague_1,10008.0
2022-06-14,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,7840.0
2021-08-15,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,6492.0
2023-12-15,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,12079.0
2022-04-10,none,0,0,0,0,0,0,0,0,0.0,0,1.52,0.0,Prague_1,8644.0
2024-01-17,none,0,0,0,0,0,0,0,0,0.0,0,1.6,0.0,Prague_1,9946.0
2020-01-12,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2020-03-16,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2020-09-13,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2022-09-12,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,8498.0
2019-12-12,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2019-04-16,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2023-11-14,none,0,0,0,0,0,0,0,0,0.0,0,1.4,0.0,Prague_1,9180.0
2022-01-15,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,8448.0
2021-05-16,none,0,0,0,0,0,0,0,0,0.0,0,2.1,0.0,Prague_1,6976.0
2019-04-15,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2023-08-17,none,0,0,0,0,0,0,0,0,0.0,0,0.1,0.0,Prague_1,8334.0
2022-06-17,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,9174.0
2021-11-10,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,8826.0
2020-02-12,none,0,0,1,0,0,0,0,0,0.0,0,0.0,1.0,Prague_1,-1.0
2019-11-13,none,0,0,0,0,0,0,0,0,0.0,0,2.0,0.0,Prague_1,-1.0
2022-07-13,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,7561.0
2023-10-14,none,0,0,0,0,0,0,0,0,0.0,0,1.8,0.0,Prague_1,9424.0
2020-09-12,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2019-12-15,none,0,0,0,0,0,0,0,0,0.0,0,1.5,0.0,Prague_1,-1.0
2019-02-11,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2021-11-13,none,0,0,0,0,0,0,0,0,0.0,0,3.5,0.0,Prague_1,8899.0
2020-05-14,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2019-07-15,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2022-06-11,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,7428.0
2024-02-16,none,0,0,0,0,0,1,0,0,0.0,0,0.0,0.0,Prague_1,11095.0
2024-02-13,none,0,0,0,0,0,1,0,0,0.0,0,0.0,0.0,Prague_1,9162.0
2022-08-12,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,8218.0
2020-03-15,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2022-11-13,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Prague_1,8672.0
2022-10-14,none,0,0,0,0,0,0,0,0,1.0,0,1.0,0.0,Prague_1,9306.0
2023-03-13,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Prague_1,8846.0
2023-01-10,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Prague_1,8472.0
2023-01-13,none,0,0,0,0,0,0,0,0,1.0,0,0.3,0.0,Prague_1,10262.0
2023-03-10,none,0,0,0,0,0,0,0,0,1.0,0,1.7,0.0,Prague_1,10711.0
2023-06-16,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Prague_1,9814.0
2023-02-12,none,0,0,0,0,0,1,0,0,1.0,0,0.0,0.0,Prague_1,9094.0
2021-12-26,2nd Christmas Day,1,0,0,0,1,0,0,0,0.0,0,0.0,2.0,Prague_1,8226.0
2023-04-07,Good Friday,1,0,0,0,0,0,0,0,1.0,0,1.0,0.0,Prague_1,9880.0
2019-10-26,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2023-04-08,none,1,0,0,0,0,0,0,0,1.0,0,3.3,0.0,Prague_1,7432.0
2019-01-01,New Years Day,1,0,0,0,1,0,0,0,0.0,0,0.5,0.0,Prague_1,-1.0
2019-12-22,none,0,0,0,1,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2020-11-15,none,0,0,0,0,0,0,0,0,0.0,0,0.6,0.0,Prague_1,-1.0
2019-10-25,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2019-12-25,1st Christmas Day,1,0,0,1,1,0,0,0,0.0,0,0.2,0.0,Prague_1,-1.0
2022-01-01,New Years Day,1,0,0,0,1,0,0,0,0.0,0,0.0,0.0,Prague_1,4309.0
2022-04-30,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,7963.0
2022-07-04,none,0,0,0,0,0,0,0,0,0.0,0,0.31,0.0,Prague_1,7213.0
2020-12-23,none,0,0,0,0,0,0,0,0,0.0,0,2.8,0.0,Prague_1,8968.0
2020-11-18,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2020-04-12,none,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2022-04-17,none,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,7561.0
2021-01-02,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,6553.0
2022-10-29,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Prague_1,6919.0
2021-12-27,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,8692.0
2022-06-06,none,0,0,0,0,0,0,0,0,0.0,0,9.63,0.0,Prague_1,8522.0
2023-10-24,none,0,0,0,0,0,0,0,0,0.0,0,5.6,0.0,Prague_1,8575.0
2023-07-30,none,0,0,0,0,0,0,0,0,0.0,0,8.3,0.0,Prague_1,7984.0
2023-12-02,none,0,0,0,0,0,0,0,0,0.0,0,7.1,14.0,Prague_1,10558.0
2023-10-22,none,0,0,0,0,0,0,0,0,0.0,0,13.6,0.0,Prague_1,9211.0
2019-10-08,none,0,0,0,0,0,0,0,0,0.0,0,5.8,0.0,Prague_1,-1.0
2019-02-03,none,0,0,0,0,0,0,0,0,0.0,0,8.6,2.0,Prague_1,-1.0
2022-08-19,none,0,0,0,0,0,0,0,0,0.0,0,27.1,0.0,Prague_1,8202.0
2023-12-04,none,0,0,0,0,0,0,0,0,0.0,0,0.0,14.0,Prague_1,10410.0
2021-05-01,Labour Day,1,0,0,0,0,0,0,0,0.0,0,11.9,0.0,Prague_1,7627.0
2023-08-28,none,0,0,0,0,0,0,0,0,0.0,0,28.6,0.0,Prague_1,9019.0
2023-03-09,none,0,0,0,0,0,0,0,0,1.0,0,6.6,0.0,Prague_1,8887.0
2020-07-16,none,0,0,0,0,0,0,0,0,0.0,0,11.9,0.0,Prague_1,-1.0
2019-08-16,none,0,0,0,0,0,0,0,0,0.0,0,6.1,0.0,Prague_1,-1.0
2021-12-10,none,0,0,0,0,0,0,0,0,0.0,0,0.5,8.0,Prague_1,10114.0
2023-06-17,none,0,0,0,0,0,0,0,0,1.0,0,7.1,0.0,Prague_1,8110.0
2022-12-17,none,0,0,0,0,0,0,0,0,1.0,0,0.4,12.0,Prague_1,9668.0
2023-12-22,none,0,0,0,0,0,0,0,0,0.0,0,8.9,0.0,Prague_1,17282.0
2022-01-18,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,9084.0
2021-01-20,none,0,0,0,0,0,0,0,0,0.0,0,0.5,4.0,Prague_1,7669.0
2020-03-22,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2021-03-25,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,8304.0
2023-08-04,none,0,0,0,0,0,0,0,0,0.0,0,0.1,0.0,Prague_1,8690.0
2020-03-23,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2023-11-29,none,0,0,0,0,0,0,0,0,0.0,0,0.3,4.0,Prague_1,9724.0
2020-06-26,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2019-06-18,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2020-11-09,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2022-06-22,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,7814.0
2021-08-09,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,6907.0
2023-10-18,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,8836.0
2022-05-29,none,0,0,0,0,0,0,0,0,0.0,0,1.86,0.0,Prague_1,8014.0
2020-10-07,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2022-07-27,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,7230.0
2022-10-03,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,8764.0
2019-06-09,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2024-01-29,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,9920.0
2021-04-07,none,0,0,0,0,0,0,0,0,0.0,0,0.8,0.0,Prague_1,8046.0
2024-02-06,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,9450.0
2020-03-28,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2021-04-08,none,0,0,0,0,0,0,0,0,0.0,0,0.5,1.0,Prague_1,8462.0
2020-02-22,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2020-04-01,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2020-07-28,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2019-03-22,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2022-07-21,none,0,0,0,0,0,0,0,0,0.0,0,1.45,0.0,Prague_1,7867.0
2020-02-07,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2021-05-20,none,0,0,0,0,0,0,0,0,0.0,0,2.3,0.0,Prague_1,7688.0
2024-01-07,none,0,0,0,0,0,0,0,0,0.0,0,0.6,0.0,Prague_1,10158.0
2020-08-08,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2022-01-05,none,0,0,0,0,0,0,0,0,0.0,0,0.85,0.46,Prague_1,9038.0
2024-01-06,none,0,0,0,0,0,0,0,0,0.0,0,1.8,0.0,Prague_1,10380.0
2021-07-20,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,6704.0
2022-01-29,none,0,0,0,0,0,0,0,0,0.0,0,1.45,0.0,Prague_1,10237.0
2022-10-07,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,9160.0
2020-03-27,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2022-05-23,none,0,0,0,0,0,0,0,0,0.0,0,0.38,0.0,Prague_1,8698.0
2019-08-08,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2023-09-21,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,8640.0
2020-01-26,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2019-07-27,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2019-08-09,none,0,0,0,0,0,0,0,0,0.0,0,3.1,0.0,Prague_1,-1.0
2022-05-30,none,0,0,0,0,0,0,0,0,0.0,0,0.88,0.0,Prague_1,8558.0
2023-10-03,none,0,0,0,0,0,0,0,0,0.0,0,2.3,0.0,Prague_1,8480.0
2019-11-01,none,0,0,0,0,0,0,0,0,0.0,0,2.7,0.0,Prague_1,-1.0
2023-11-05,none,0,0,0,0,0,0,0,0,0.0,0,0.5,0.0,Prague_1,9556.0
2020-09-30,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2023-10-06,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,10618.0
2020-04-28,none,0,0,0,0,0,0,0,0,0.0,0,0.5,0.0,Prague_1,-1.0
2021-12-08,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,9196.0
2024-01-27,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,10728.0
2019-08-04,none,0,0,0,0,0,0,0,0,0.0,0,2.8,0.0,Prague_1,-1.0
2019-02-19,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2019-12-09,none,0,0,0,0,0,0,0,0,0.0,0,0.2,0.0,Prague_1,-1.0
2021-02-20,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,7922.0
2022-10-06,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,8710.0
2021-02-21,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,7754.0
2019-11-02,none,0,0,0,0,0,0,0,0,0.0,0,0.2,0.0,Prague_1,-1.0
2022-02-02,none,0,0,0,0,0,0,0,0,0.0,0,1.64,0.11,Prague_1,9505.0
2019-12-08,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2020-11-07,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2021-01-23,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,7846.0
2019-03-19,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2021-11-25,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,9648.0
2023-11-04,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,9670.0
2022-07-19,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,7537.0
2021-08-18,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,6480.0
2019-04-06,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2019-08-03,none,0,0,0,0,0,0,0,0,0.0,0,0.2,0.0,Prague_1,-1.0
2023-07-28,none,0,0,0,0,0,0,0,0,0.0,0,2.3,0.0,Prague_1,8630.0
2019-04-27,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2021-05-22,none,0,0,0,0,0,0,0,0,0.0,0,0.2,0.0,Prague_1,7242.0
2020-06-24,none,0,0,0,0,0,0,0,0,0.0,0,0.2,0.0,Prague_1,-1.0
2020-07-20,none,0,0,0,0,0,0,0,0,0.0,0,0.2,0.0,Prague_1,-1.0
2019-11-23,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2019-01-20,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2021-08-21,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,6100.0
2023-11-21,none,0,0,0,0,0,0,0,0,0.0,0,0.7,0.0,Prague_1,9112.0
2022-06-18,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,7664.0
2024-03-09,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,10344.0
2019-11-22,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2023-11-01,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,8551.0
2021-11-08,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,8905.0
2021-11-21,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,8802.0
2019-10-22,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2020-06-29,none,0,0,0,0,0,0,0,0,0.0,0,0.3,0.0,Prague_1,-1.0
2020-08-05,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2019-01-28,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2023-10-31,none,0,0,0,0,0,0,0,0,0.0,0,3.3,0.0,Prague_1,8752.0
2020-10-26,none,0,0,0,0,0,0,0,0,0.0,0,0.1,0.0,Prague_1,-1.0
2022-05-31,none,0,0,0,0,0,0,0,0,0.0,0,3.56,0.0,Prague_1,7884.0
2021-10-06,none,0,0,0,0,0,0,0,0,0.0,0,2.4,0.0,Prague_1,7812.0
2021-11-30,none,0,0,0,0,0,0,0,0,0.0,0,0.7,0.0,Prague_1,9720.0
2023-12-19,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,10927.0
2021-12-18,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,9348.0
2023-12-20,none,0,0,0,0,0,0,0,0,0.0,0,2.1,0.0,Prague_1,11257.0
2021-12-21,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,9992.0
2024-02-25,none,0,0,0,0,0,1,0,0,0.0,0,0.0,0.0,Prague_1,10171.0
2024-02-21,none,0,0,0,0,0,1,0,0,0.0,0,0.0,0.0,Prague_1,9224.0
2022-02-06,none,0,0,0,0,0,0,0,0,0.0,0,1.19,0.0,Prague_1,8959.0
2022-02-18,none,0,0,0,0,0,1,0,0,0.0,0,1.75,0.0,Prague_1,10285.0
2022-03-03,none,0,0,0,0,0,1,0,0,0.0,0,0.0,0.0,Prague_1,8946.0
2022-03-08,International womens day,0,0,0,0,0,1,0,0,0.0,0,0.0,0.0,Prague_1,8510.0
2020-03-08,International womens day,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2020-09-01,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2019-09-05,none,0,0,0,0,0,0,0,0,0.0,0,1.0,0.0,Prague_1,-1.0
2023-09-09,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,8778.0
2021-12-28,none,0,0,0,0,0,0,0,0,0.0,0,2.9,0.0,Prague_1,8068.0
2022-11-24,none,0,0,0,0,0,0,0,0,1.0,0,0.9,0.0,Prague_1,8428.0
2023-02-26,none,0,0,0,0,0,0,0,0,1.0,0,0.1,2.0,Prague_1,9187.0
2023-03-28,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Prague_1,8324.0
2023-06-20,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Prague_1,8156.0
2023-03-01,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Prague_1,8370.0
2023-06-23,none,0,0,0,0,0,0,0,0,1.0,0,1.4,0.0,Prague_1,9542.0
2023-01-05,none,0,0,0,0,0,0,0,0,1.0,0,1.0,0.0,Prague_1,8668.0
2023-04-24,none,0,0,0,0,0,0,0,0,1.0,0,3.4,0.0,Prague_1,8974.0
2023-03-19,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Prague_1,9109.0
2023-04-05,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Prague_1,9278.0
2023-05-29,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Prague_1,8738.0
2023-04-19,none,0,0,0,0,0,0,0,0,1.0,0,1.2,0.0,Prague_1,8444.0
2023-02-07,none,0,0,0,0,0,1,0,0,1.0,0,0.0,0.0,Prague_1,8136.0
2023-05-27,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Prague_1,8089.0
2022-12-18,none,0,0,0,0,0,0,0,0,1.0,0,0.0,5.0,Prague_1,10066.0
2022-12-22,none,0,0,0,0,0,0,0,0,1.0,0,0.3,4.0,Prague_1,12661.0
2023-02-19,none,0,0,0,0,0,1,0,0,1.0,0,3.1,0.0,Prague_1,9091.0
2020-03-14,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2024-03-14,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,10056.0
2019-09-14,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2019-10-15,none,0,0,0,0,0,0,0,0,0.0,0,1.1,0.0,Prague_1,-1.0
2020-05-15,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2019-06-17,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,-1.0
2019-07-13,none,0,0,0,0,0,0,0,0,0.0,0,1.1,0.0,Prague_1,-1.0
2024-03-10,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,10250.0
2021-09-14,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,7454.0
2022-06-16,none,0,0,0,0,0,0,0,0,0.0,0,3.94,0.0,Prague_1,8210.0
2020-10-17,none,0,0,0,0,0,0,0,0,0.0,0,0.3,0.0,Prague_1,-1.0
2023-07-14,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Prague_1,8965.0
2021-08-17,none,0,0,0,0,0,0,0,0,0.0,0,0.1,0.0,Prague_1,6944.0
